geoid,medrent90,medrent00,medrent16,medhval90,medhval00,medhval16,percol90,percol00,percol16,pernwh90,pernwh00,pernwh16,perli90,perli00,perli16,per_rent_90,per_rent_00,per_rent16,pop00,pop16,asian_16_low,carcommuters_00,pre50_16,hhwch16,empd15,density16,aland,li16,afford90,belowmedcol90,abovemednwh,abovemedli,abovemedrent,vulnrisk90,vuln90,afford00,belowmedcol00,abovemednwh00,abovemedli00,abovemedrent00,vulnrisk00,vuln00,afford16,belowmedcol16,abovemednwh16,abovemedli16,abovemedrent16,vulnrisk16,vuln16,hotmarket90(127%-169%),hotmarket00(110%-207%),percol16,edudiff0016,abm_dif_0016,edudiff9000,abm_dif_9000,hinc90_NYU,hinc00_NYU,hinc16_NYU,hinc90,hinc00,hinc16,pct_ch_hinc90_00,pct_ch_hinc00_16,abm_inc_90_00,abm_inc_00_16,li16,gent90_00,gent00_16,ch_all_li_count90_00,ch_all_li_count00_16,liloss9016,per_limove16,per_limove09,exclusion,popgrowth0016,Incch0016,li_hh_16
9009348125,1000.99956,1090.999946,1868,149000.0343,138699.9998,189400,0.254209278,0.41226482,0.44841817,0.005052757,0.02606488,0.152871802,0.2735571,0.43004206,0.420561135,0.092974919,0.13299763,0.157578364,3979,4579,0,0,0.014760148,0,90.77770212,0.000453334,10100730,1,0,0,0,1,0,FALSE,0,1,1,1,0,0,FALSE,0,1,0,0,1,0,FALSE,0,0,1,0.44841817,0.03615335,0,0.158055542,1,#N/A,#N/A,#N/A,63707.81438,63109.80042,54551,-0.009386823,-0.135617614,0,0,1,0,0,392.0402832,61.36871338,0,0.571804285,0.431418091,0,1,0.864382388,979.48688
9009350100,301,290,478,125000,86100,,0.062481921,0.030072993,0.098814227,0.509635974,0.665622389,0.747929633,0.184533481,0.122958652,0.937357247,0.956423742,0.96027846,0.991631806,4788,3864,0.090838509,0.517038778,0.444885012,0.122268712,13314,0.003375132,1144844,1,1,1,1,1,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.098814227,0.068741234,1,-0.032408928,1,9412,11324,11770,17245.61883,16419.8,11770,-0.047885716,-0.283182502,0,0,1,0,0,-127.7434082,-243.9403076,1,0.82082361,0.793351531,0,0,0.716817501,2016.2555
9009350200,483,517,896,115800,76900,104600,0.055456965,0.031234257,0.048847422,0.683274021,0.8131177,0.934110761,0.143192235,0.161396757,0.757754326,0.701923077,0.700560448,0.760105431,3339,3430,0,0.613402062,0.696110745,0.379613357,123,0.005053824,678694,1,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.052028145,0.020793888,0,-0.024222708,1,17619,21087,22465,32242.77004,30576.15,22465,-0.051689729,-0.265277028,0,0,1,0,0,-50.76385498,-35.11956787,1,0.464898676,0.702426374,1,1,0.734722979,862.3244
9009350300,440,571,893,73400,70800,91700,0.102249489,0.008841733,0.051359516,0.734781061,0.844882974,0.873217106,0.170930243,0.268951365,0.694764793,0.716244726,0.579172611,0.785256386,2179,1893,0.007395668,0.50928382,0.706725469,0.456730769,75,0.003888333,486841,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.055810614,0.046968881,0,-0.093407756,0,19838,24393,28000,36303.54002,35369.85,28000,-0.02571898,-0.208365321,0,0,1,0,0,-71.77319336,-112.1952209,1,0.762225568,0.861379623,1,0,0.791634683,433.53323
9009350400,496,566,872,57000,73000,111200,0.066292708,0.029716655,0.044765841,0.819978046,0.909810671,0.858080983,0.172421612,0.213491639,0.853262723,0.743126473,0.703867403,0.863420427,2905,2741,0,0.533407572,0.648424544,0.428741093,444,0.005283031,518831,1,1,1,1,1,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.038741092,0.009024437,0,-0.036576053,0,17932,23679,17266,32778.99424,34334.55,17266,0.047455873,-0.497124612,1,0,1,0,0,-188.2845459,63.71868896,0,0.64406991,0.674244106,1,0,0.502875384,718.4472
9009350500,464,549,842,107100,83900,112700,0.067512983,0.02252907,0.043445691,0.791762673,0.879000781,0.88143909,0.254178974,0.283509588,0.782133341,0.780090498,0.822742475,0.792620838,2562,2446,0.009811938,0.48988764,0.799220273,0.433842239,330,0.003017723,810545,1,1,1,1,1,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.031913479,0.009384409,0,-0.044983914,0,21447,24766,26628,39248.00973,35910.7,26628,-0.085031308,-0.25849399,0,0,1,0,0,-67.15356445,-81.13995361,1,0.794901848,0.952076793,1,0,0.741506014,614.75684
9009350800,532,627,910,143600,98600,150200,0.14983165,0.072913528,0.125792146,0.441972921,0.696234735,0.773281395,0.191886654,0.24899198,0.749578059,0.679981421,0.67705672,0.74691689,5896,5906,0,0.689706614,0.660721692,0.411796247,313,0.005379664,1097838,1,0,1,1,1,1,1,0,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.0546844,-0.018229128,0,-0.076918122,0,28766,32161,25135,52641.7796,46633.45,25135,-0.114136145,-0.461009204,0,0,1,0,0,117.2397461,172.5264893,0,0.63497299,0.777465105,1,1,0.538990789,1397.9631
9009350900,682,667,1237,138500,93500,134400,0.353127474,0.163678878,0.311780334,0.088039867,0.370867769,0.685849071,0.12740737,0.15322742,0.366585612,0.131746032,0.167449139,0.294788271,1936,2120,0.001415094,0.866456362,0.657593123,0.439739414,123,0.002783814,761545,0,1,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,1,1,1,0,0,FALSE,0,0,1,0.133687838,-0.029991039,0,-0.189448597,0,43523,54345,65500,79647.09019,78800.25,65500,-0.010632406,-0.168784365,0,0,0,0,0,8.893096924,40.62593079,0,0.407306403,0.694671094,1,1,0.831215637,225.08357
9009351000,505,550,999,120300,90800,121400,0.169066228,0.097826087,0.161507934,0.202118989,0.407857547,0.748406887,0.150193432,0.192726138,0.46589914,0.31886121,0.342296512,0.402985066,3538,4237,0.021713477,0.828125,0.46386786,0.441044776,154,0.002406805,1760425,1,1,1,1,0,0,FALSE,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0.085608466,-0.012217621,0,-0.071240141,0,38231,40172,51091,69962.7305,58249.4,51091,-0.167422429,-0.122892253,0,0,1,0,0,157.9699707,-44.14428711,0,0.712152839,0.660748124,0,1,0.877107747,624.30487
9009351100,528,623,931,107400,86700,102300,0.131993007,0.05985342,0.082227141,0.3872365,0.546637744,0.762604535,0.200440933,0.19255738,0.726694882,0.575675676,0.60615199,0.66568917,3688,3947,0.051684824,0.757985258,0.225458468,0.316715543,2653,0.000994025,3970727,1,1,1,1,1,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.045129915,-0.014723505,0,-0.072139587,0,27754,34265,33719,50586.1637,49684.25,33719,-0.017829256,-0.321334213,0,0,1,0,0,104.5303345,298.0457153,0,0.715259135,0.824931085,1,1,0.678665774,1239.0148
9009351200,494,569,921,113800,86400,83800,0.090511587,0.027423168,0.064924784,0.456016706,0.689102564,0.829837382,0.218094012,0.18547165,0.699130416,0.604255319,0.636909227,0.701754391,3744,4243,0,0.752170482,0.517460318,0.418859649,1650,0.002348808,1806448,1,1,1,1,1,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.063823018,0.03639985,0,-0.063088419,0,24805,26793,30000,45220.26602,38849.85,30000,-0.14087525,-0.227796242,0,0,1,0,0,-2.8828125,109.5009155,0,0.626246095,0.869747758,1,1,0.772203754,956.4104
9009351300,562,588,955,123600,90000,112200,0.129719525,0.076521739,0.107569724,0.07333076,0.266298996,0.599290788,0.252693786,0.243893832,0.489383429,0.438936458,0.487084871,0.578224599,5077,5922,0.023302938,0.828376402,0.462293619,0.388916135,1692,0.002620042,2260269,1,1,1,0,1,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.061530311,-0.014991428,0,-0.053197786,0,27143,35130,50861,49671.69007,50938.5,50861,0.025503661,-0.001521443,0,1,1,0,0,-36.5213623,-243.7944336,1,0.743930936,0.920582712,1,1,0.998478558,997.85278
9009351400,486,567,902,110400,81100,108000,0.080469405,0.049251569,0.117120624,0.302768606,0.646407417,0.740475655,0.262542324,0.243152544,0.698321521,0.614590502,0.658284024,0.57346648,3883,4331,0.045024244,0.706932052,0.505148395,0.462910128,170,0.003802165,1139088,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.072179745,0.022928176,0,-0.031217836,1,27067,28141,29638,49532.60985,40804.45,29638,-0.176210374,-0.27365765,0,0,1,0,0,70.53027344,61.42675781,0,0.73453182,0.833250642,1,1,0.726342348,979.04675
9009351500,508,531,934,124000,93200,117600,0.084986675,0.064935065,0.104185216,0.148637821,0.279817465,0.568665028,0.216548421,0.166381474,0.485387504,0.32890542,0.343716434,0.438873231,4821,5221,0.042137522,0.784804153,0.523510972,0.38084507,398,0.001862057,2803888,1,1,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.10418522,0.039250155,0,-0.02005161,1,32188,37869,51781,58904.03965,54910.05,51781,-0.067805022,-0.056985013,0,0,1,0,0,89.88623047,-90.3671875,0,0.760165811,0.658236563,0,1,0.943014985,861.56281
9009351601,560.9999981,604,1036,132699.9953,98200,126800,0.034921806,0.14780168,0.137798637,0.00582692,0.12650603,0.446551263,0.089679241,0.62174433,0.565355063,0.080624476,0.51574528,0.529626906,2988,3639,0,0,0.54192656,0,201.433398,0.003144657,1157201,1,1,1,0,0,0,FALSE,0,1,0,1,0,0,FALSE,0,1,1,0,1,1,1,1,0,1,0.13779864,-0.01000304,0,0.112879874,1,#N/A,#N/A,#N/A,67303.73909,45209.55,44320,-0.3282758,-0.019676153,0,1,1,0,0,809.9586792,-115.6322632,0,0.739730418,0.73349905,0,1,0.980323848,772.84039
9009351602,561.5719921,671,953,133091.8575,102600,126900,0.135221163,0.20135507,0.229655176,0.023436391,0.10209879,0.290249825,0.31188598,0.42049542,0.510296643,0.280373461,0.33021247,0.299511015,6337,5764,0,0,0.30375308,0,510.2518374,0.001379784,4177466,1,1,1,0,1,0,FALSE,0,1,0,1,0,0,FALSE,0,1,1,0,1,0,FALSE,0,0,1,0.22965518,0.02830011,0,0.066133907,1,#N/A,#N/A,#N/A,67646.59268,66341.85,49018,-0.019287633,-0.261130035,0,0,1,0,0,229.5595703,84.55212402,0,0.643532157,0.788431168,1,0,0.738869959,1252.2679
9009351700,512,525,854,106000,86400,113000,0.093134646,0.037812682,0.101368159,0.287270252,0.550935551,0.731517494,0.181833266,0.228593944,0.793749154,0.762414057,0.793133047,0.881097555,2886,2827,0,0.582557155,0.591072714,0.416666667,111,0.00432189,654112,1,1,1,1,1,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.052492899,0.014680218,0,-0.055321964,0,23475,24744,26761,42959.24993,35878.8,26761,-0.164817825,-0.254127801,0,0,1,0,0,61.82965088,-54.66656494,0,0.705545306,0.876015544,1,0,0.745872214,781.04919
9009351800,564,598,1006,143400,103400,143300,0.217300832,0.125710676,0.267418027,0.060339274,0.197254005,0.239999995,0.175581814,0.162877535,0.443904966,0.41833509,0.451284797,0.448004842,4370,3550,0.017746479,0.78186398,0.302954432,0.120918984,2623,0.000779896,4551888,1,0,0,0,1,1,FALSE,0,1,0,1,1,0,FALSE,0,1,1,0,1,1,1,1,0,1,0.094169914,-0.031540762,0,-0.091590156,0,36961,41300,56919,67689.95623,59989.64077,56919,-0.113758609,-0.051186185,0,0,0,0,0,59.668396,-134.8065796,0,0.925989986,0.857043025,0,0,0.948813816,734.21881
9009351900,715,546,1319,162000,132700,179900,0.350039777,0.105555556,0.419011891,0.076996652,0.141698473,0.372353673,0.060362157,0.083678338,0.328656554,0.13137558,0.122938531,0.228687421,2096,2409,0.049813201,0.800985222,0.191637631,0.257104195,2269,0.000367711,6551341,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,1,0,0,0,0,FALSE,0,0,1,0.41901189,0.313456334,1,-0.244484222,0,55250,68958,72260,94853.34591,99989.1,72260,0.054144152,-0.277321219,1,0,0,0,0,-539.0930176,102.5925903,0,0.587614179,0.637773693,1,1,0.722678772,242.8772
9009352000,616,727,1099,151400,125700,167400,0.275958188,0.165081313,0.341814846,0.025218006,0.10727234,0.374516577,0.161988615,0.124174289,0.304279178,0.146293888,0.150900901,0.196808517,4689,4913,0.032363118,0.880130028,0.353266888,0.302600473,2936,0.001088107,4515181,0,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,1,0,0,0,0,FALSE,0,0,1,0.34181485,0.176733537,1,-0.110876875,0,47641,63283,72574,87183.02968,91760.35,72574,0.052502424,-0.209091947,1,0,0,0,0,34.1078186,60.59255981,0,0.568711937,0.900412381,1,1,0.790908056,514.84039
9009352100,569,634,964,136700,98400,125700,0.197018104,0.142035239,0.148638129,0.100267055,0.293207638,0.521706402,0.199377136,0.157977814,0.536400795,0.341827222,0.411145511,0.391188264,4137,3985,0.013550816,0.817931793,0.277972028,0.347797063,521,0.002035818,1957444,1,1,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0.061334918,-0.080700321,0,-0.054982865,0,37460,44071,47869,68551.80184,63902.94778,47869,-0.067815199,-0.250910938,0,0,1,0,0,84.81646729,101.8761597,0,0.679810762,0.672936022,0,0,0.749089074,803.52838
9009352200,420,385,741,112700,90300,92100,0.093551317,0.066176471,0.099383667,0.426545086,0.692067214,0.814006865,0.185457266,0.208819645,0.688996613,0.628691983,0.683352736,0.649509788,2559,2613,0.021814007,0.760646109,0.09947644,0.595588235,901,0.001375993,1898992,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.067653567,0.001477096,0,-0.027374846,1,20346,27807,25927,37233.17939,40320.15,25927,0.08290913,-0.356971651,1,0,1,0,0,132.7684631,-28.20806885,0,0.586588919,0.865524948,1,1,0.643028362,562.22125
9009352300,331,568,843,127300,92400,128500,0.091324201,0.056848944,0.067816779,0.175543478,0.445045045,0.690009356,0.148288346,0.200847431,0.635379255,0.494962217,0.611310593,0.610720575,2775,3213,0,0.787145242,0.389430894,0.448154657,3236,0.000487986,6584209,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.053263528,-0.003585416,0,-0.034475257,0,27297,29913,31989,51687.74603,43373.85,31989,-0.160848498,-0.262481898,0,0,1,0,0,-363.9520264,51.49822998,0,0.805909097,0.741842926,0,1,0.737518113,723.06158
9009352400,430,482,938,143500,109800,138400,0.089536138,0.083455344,0.136188641,0.318053375,0.456217163,0.621323526,0.100776279,0.135124109,0.499032676,0.420091324,0.400998336,0.432637572,3426,2992,0.003342246,0.853053435,0.105684548,0.332068311,94,0.000691367,4327657,1,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0.075854476,-0.007600868,0,-0.006080794,1,36658,42750,50185,67084.14042,61987.5,50185,-0.075973853,-0.190401286,0,0,1,0,0,131.8901367,-50.95568848,0,0.985615969,0.874326229,0,0,0.809598709,525.98047
9009352500,626,687,977,124200,91700,120600,0.161336516,0.082951654,0.126714215,0.083482623,0.244628722,0.449318111,0.191841369,0.203072384,0.540923595,0.33419244,0.39314845,0.451762527,2653,2713,0.035385182,0.878889823,0.073926868,0.299628943,701,0.000818791,3313421,1,1,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,1,1,0,1,1,1,1,0,1,0.070373111,-0.012578543,0,-0.078384862,0,36615,39213,47025,67005.44878,56858.85,47025,-0.15142946,-0.172951967,0,0,1,0,0,118.1086426,-21.80041504,0,0.718427956,0.745320141,1,1,0.827048032,583.11566
9009352600,554,565,842,123200,104800,136500,0.133966245,0.082455216,0.113724403,0.095264624,0.211791213,0.487361908,0.189956109,0.192563488,0.501371861,0.432409012,0.430555556,0.415730327,5326,5341,0.081632653,0.837510443,0.237712243,0.283574104,376,0.002355224,2267725,1,1,1,0,1,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0.1137244,0.031269184,0,-0.051511029,0,35643,39265,49970,65226.68958,56934.25,49970,-0.12713261,-0.12232092,0,0,1,0,0,160.874939,-172.6795044,0,0.616612673,0.770308554,1,1,0.877679077,937.06403
9009352701,495.9999908,571,859,124000.0017,77300,109300,0.081590064,0.20034692,0.141772151,0.041975044,0.27557856,0.4173145,0.22163793,0.57228929,0.656838834,0.24747315,0.74294871,0.691973984,3284,2830,0,0,0.21387652,0,1666.688032,0.000985465,2871741,1,1,1,0,1,0,FALSE,0,1,0,1,0,0,FALSE,0,1,1,0,1,1,1,1,0,1,0.14177215,-0.05857477,0,0.118756856,1,#N/A,#N/A,#N/A,62439.60096,45271.9,31446,-0.274948925,-0.305396944,0,0,1,0,0,482.7698059,15.63677979,0,0.736102581,0.505660713,0,0,0.694603054,908.40808
9009352702,496.0000014,637,1066,123999.9965,94000,135700,0.081380948,0.14811084,0.15396151,0.041867461,0.22253621,0.44948417,0.22106987,0.44525188,0.429753721,0.246838883,0.42718017,0.513184607,5662,5622,0,0,0.17564209,0,853.1646673,0.001955582,2874848,1,1,1,0,1,0,FALSE,0,1,0,1,0,0,FALSE,0,1,1,0,1,1,1,1,1,1,0.15396151,0.00585067,0,0.066729892,1,#N/A,#N/A,#N/A,62439.59809,60686.85,56384,-0.028071098,-0.070902511,0,0,0,0,0,597.9213867,-158.3496094,0,0.453038305,0.916425943,1,0,0.92909749,847.47437
9009352800,496,562,961,143300,124400,147700,0.136775611,0.126151484,0.20364818,0.151804671,0.362144229,0.567010284,0.250199471,0.176224751,0.566443026,0.472144847,0.525706941,0.623953104,5727,6499,0.013540545,0.880195599,0.08125972,0.396147404,2705,0.000938013,6928477,1,1,1,0,1,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.105440908,-0.020710576,0,-0.010624127,1,36828,41092,44815,67395.24099,59583.4,44815,-0.115910873,-0.247860983,0,0,1,0,0,249.8424683,241.5258789,0,0.578362823,0.832997322,1,1,0.752139019,1352.6659
9009361100,475,806,1050,154100,145200,257600,0.188926941,0.138558786,0.319314987,0.040117994,0.041112666,0.090992644,0.119419216,0.130493941,0.294918865,0.149700599,0.155462185,0.151859954,5716,6528,0,0.885577253,0.231969633,0.301094092,1113,0.000269285,24242003,0,1,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,1,1,0,0,0,FALSE,0,1,1,0.31931499,0.180756204,1,-0.050368154,0,45149,59583,86760,82787.02825,86395.35,86760,0.043585595,0.004220713,1,1,0,0,1,31.00115967,82.38916016,0,0.665516555,0.465371937,0,1,1.004220713,673.88959
9009361200,769,667,951,151000,136500,229000,0.149244333,0.097155731,0.2697137,0.020429435,0.044735827,0.132458895,0.112271407,0.120623845,0.27914542,0.086357947,0.1136,0.137982935,5186,5413,0.035654905,0.935892514,0.060402685,0.270446563,921,0.000558857,9685836,0,0,1,0,0,0,FALSE,0,1,1,1,1,0,1,1,1,1,0,0,0,FALSE,0,0,1,0.2697137,0.172557969,1,-0.052088602,0,51122,58788,72961,93553.2601,85242.6,72961,-0.088833466,-0.144078195,0,0,0,0,0,132.116272,97.22714233,0,0.537559152,0.678528011,1,1,0.855921804,556.33679
9009361300,929,758,1572,155800,157100,250200,0.11686747,0.123769339,0.253470123,0.028810896,0.038024577,0.055392362,0.081500394,0.096630471,0.21932438,0.079933389,0.071581961,0.106002554,4313,4766,0.015316828,0.924150768,0.163050217,0.320561941,754,0.000250603,19018148,0,0,1,0,0,0,FALSE,0,1,1,1,1,0,1,1,1,1,0,0,0,FALSE,0,0,1,0.25347012,0.129700781,1,0.006901869,1,51159,65472,87024,93620.9656,94934.4,87024,0.014029277,-0.083324909,0,0,0,0,0,46.90820313,62.35568237,0,0.515798986,0.611036003,1,1,0.916675094,343.46198
9009361401,554.8095097,609.949633,1230,149661.5481,96872.86807,114000,0.329875894,0.43793067,0.779393911,0.357272014,0.52523643,0.401035994,0.54417014,0.77911192,0.719361544,0.70721671,0.921996,0.86997807,4922,3668,0,0,0.36086404,0,9177.422913,0.008624602,425295,1,0,0,1,1,1,1,0,1,0,1,0,0,FALSE,0,1,0,0,1,1,FALSE,0,0,1,0.77939391,0.34146324,1,0.108054776,1,#N/A,#N/A,#N/A,33015.0799,24867.39623,30217,-0.246786729,0.215125203,0,1,1,0,0,338.8458252,-46.02996826,0,0.798449934,0.602816209,0,0,1.215125207,984.80597
9009361402,567.0000042,548.9999951,1434,349999.9887,152100.0058,0,0.271720827,0.64705884,0.799373031,0.185626492,0.36759347,0.460497439,0.41603321,0.76004303,0.456140369,0.53149575,0.93767703,1,3444,2734,0,0,0.6708861,0,3894.910826,0.003544371,771364,1,0,0,1,1,1,1,0,1,0,1,0,0,FALSE,0,1,0,1,1,1,1,1,0,1,0.79937303,0.15231419,1,0.375338013,1,#N/A,#N/A,#N/A,30643.34989,29543.74926,73750,-0.035883825,1.496297956,0,1,0,0,0,61.63084412,-100.9309235,0,0.745126605,0.486204237,0,0,2.496297925,52.000004
9009361500,612.4709171,666,1081,127300.0013,91100,150700,0.19704286,0.10972785,0.186670139,0.440916397,0.51847667,0.626134515,0.49798459,0.57522702,0.530758679,1.546358407,0.6024279,0.562633812,6197,8043,0,0,0.39352968,0,5293.572635,0.002659565,3024179,1,1,0,1,1,1,1,1,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.18667014,0.07694229,1,-0.08731501,0,#N/A,#N/A,#N/A,56615.67478,49114.4,46471,-0.132494658,-0.053821284,0,0,1,0,0,150.3448486,-145.7666626,0,0.851108313,1.701801717,1,1,0.946178717,991.45721
34003001000,1001,1778,1693,317900,414300,680000,0.49910828,0.398765996,0.684885263,0.059152542,0.097775787,0.162553564,0.107113995,0.130858363,0.227930293,0.10866057,0.09478673,0.138987571,6699,6767,0.112161963,0.774021352,0.259229209,0.441385435,3700,0.000843613,8021453,0,0,0,0,0,0,FALSE,0,1,1,1,1,1,1,1,0,0,0,0,0,FALSE,0,1,0,0.68488526,0.286119264,1,-0.100342284,0,78361,105704,151641,143455.8055,153282.0847,151641,0.068496905,-0.010706305,1,1,0,0,0,89.39300537,71.79116821,0,0.514441967,0.728544196,1,1,0.989293696,513.29901
34003002100,638,1844,1188,500001,1000001,2000001,0.553994732,0.348366013,0.721934378,0.152601156,0.243243243,0.482260197,0.077460074,0.075093672,0.26212433,0.094095941,0.103107345,0.158928573,2183,1522,0.291721419,0.753796095,0.159937888,0.2625,420,9.18058E-05,16578468,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,1,0,0,FALSE,0,1,0,0.72193438,0.373568367,1,-0.205628719,0,106331,130740,114545,193072.6636,189573,114545,-0.018126149,-0.395773649,0,0,0,0,0,64.03977203,14.33409119,0,0.463485688,0.425836086,0,0,0.60422634,146.78963
34003002200,808,883,1517,229300,251500,453800,0.277411624,0.18575137,0.46652773,0.15355883,0.204906205,0.35405457,0.101744853,0.171881715,0.379390359,0.178502879,0.183747726,0.199426934,4851,5389,0.235850807,0.776076159,0.206593407,0.338108883,6757,0.000917528,5873393,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.46652773,0.28077636,1,-0.091660254,0,57045,74423,90647,104392.3496,107913.35,90647,0.033728529,-0.160001978,0,0,0,0,0,166.7181091,93.64379883,0,0.720268667,0.743342996,1,1,0.839998017,662.03619
34003002300,933.0000238,1086,1663,276300.007,340800,610000,0.350335479,0.42794871,0.54159981,0.181173548,0.23665449,0.383150309,0.2450549,0.26893964,0.337007701,0.180578008,0.14647281,0.189575642,5751,5828,0,0,0.20979334,0,686.5268122,0.000807964,7213197,0,0,0,1,1,0,FALSE,0,1,1,1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.54159981,0.1136511,1,0.077613231,1,#N/A,#N/A,#N/A,116808.8999,134048.15,112031,0.147585079,-0.164248064,1,0,0,0,0,124.3628235,231.2117615,0,0.426681548,0.513950229,1,1,0.835751929,730.63269
34003003100,788.9999984,964,1197,185899.9996,179700,301900,0.243423045,0.28907135,0.438189834,0.184150159,0.42594424,0.635462999,0.37417781,0.40326336,0.429365069,0.179318592,0.17824075,0.152858809,5057,4946,0,0,0.39116022,0,137.4924011,0.003978251,1243260,1,0,0,1,1,0,FALSE,0,1,0,1,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,0.43818983,0.14911848,1,0.045648305,1,#N/A,#N/A,#N/A,89807.24981,95337.5,76906,0.061579105,-0.193328962,1,0,0,0,0,90.296875,39.09259033,0,0.521334469,0.668069243,1,0,0.806671037,735.9317
34003003200,702.0000043,832,1198,175100.0011,168500,322400,0.179407716,0.24737678,0.378472209,0.217596039,0.47658342,0.733941317,0.53588182,0.53835988,0.52586323,0.522824109,0.5367431,0.589658976,4484,5044,0,0,0.44711539,0,5207.036106,0.004064412,1241016,1,0,1,1,1,1,1,0,1,0,1,0,0,FALSE,0,0,0,1,1,1,1,0,0,1,0.37847221,0.13109543,1,0.067969064,1,#N/A,#N/A,#N/A,66941.40041,67178.5,69531,0.003541898,0.035018645,0,1,0,0,0,29.40167236,40.26916504,0,0.705895424,0.576352954,0,1,1.035018644,956.01935
34003003300,742.5792851,1038.601433,1701,179967.4383,186014.6175,328100,0.729933933,0.31842077,0.382346481,1.17463665,0.43235651,0.63287133,0.73922896,0.3298533,0.326670408,1.014208931,0.15411182,0.214891613,6679.640549,6638,0,0,0.432138,0,418.9665195,0.00366481,1811281,0,0,0,1,1,1,1,0,1,1,1,0,0,FALSE,0,0,0,1,0,0,FALSE,0,1,1,0.38234648,0.06392571,1,-0.411513163,0,#N/A,#N/A,#N/A,94558.25782,101175.1047,97957,0.069976404,-0.031807277,1,1,0,0,0,-871.3787231,-20.07672119,1,0.699965179,0.56360078,0,0,0.968192722,693.19458
34003003401,822,1000,1435,181600,189000,385200,0.271884058,0.251847641,0.508648634,0.133360193,0.351928117,0.423935086,0.181761483,0.133368223,0.257193923,0.090470446,0.054958184,0.090909094,2671,2958,0.175794456,0.717579251,0.341463415,0.419676214,85,0.0039159,755382,0,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.50864863,0.256800989,1,-0.020036417,1,50148,79032,122650,91770.83948,114596.4,122650,0.248723462,0.070277952,1,1,0,0,1,-74.35665894,0.488143921,0,0.635555267,0.416473091,0,1,1.070277949,206.52672
